id	drugType	childChemblIds	parentId	linkedTargets.rows
CHEMBL3545209	Small molecule			ENSG00000153253
CHEMBL3545209	Small molecule			ENSG00000168356
CHEMBL3545209	Small molecule			ENSG00000196876
CHEMBL3545209	Small molecule			ENSG00000185313
CHEMBL3545263	Small molecule			ENSG00000132155
CHEMBL3545263	Small molecule			ENSG00000157764
CHEMBL3609741	Small molecule	CHEMBL3609742		
CHEMBL3622533	Small molecule			ENSG00000171608
CHEMBL3622533	Small molecule			ENSG00000051382
CHEMBL3622533	Small molecule			ENSG00000116478
CHEMBL3622533	Small molecule			ENSG00000171720
CHEMBL3622533	Small molecule			ENSG00000094631
CHEMBL3622533	Small molecule			ENSG00000196591
CHEMBL3622533	Small molecule			ENSG00000108840
CHEMBL3622533	Small molecule			ENSG00000061273
CHEMBL3622533	Small molecule			ENSG00000147099
CHEMBL3622533	Small molecule			ENSG00000163517
CHEMBL3622533	Small molecule			ENSG00000068024
CHEMBL3622533	Small molecule			ENSG00000048052
CHEMBL3622533	Small molecule			ENSG00000100429
CHEMBL3622533	Small molecule			ENSG00000121879
CHEMBL3769965	Small molecule			
CHEMBL379630	Small molecule	CHEMBL4303563		
CHEMBL3833384	Protein			ENSG00000119535
CHEMBL3929298	Small molecule			
CHEMBL4064619	Small molecule			
CHEMBL4096740	Small molecule			
CHEMBL4166607	Small molecule			
CHEMBL4204322	Small molecule			
CHEMBL4218705	Small molecule			
CHEMBL4225537	Small molecule			
CHEMBL4297218	Small molecule			ENSG00000025434
CHEMBL4297218	Small molecule			ENSG00000131408
CHEMBL4297319	Small molecule		CHEMBL4299850	
CHEMBL4297346	Small molecule			
CHEMBL4298128	Small molecule			ENSG00000001626
CHEMBL443238	Small molecule			
CHEMBL445304	Small molecule			
CHEMBL4455633	Unknown			
CHEMBL4593677	Unknown			
CHEMBL4594242	Protein			ENSG00000004948
CHEMBL4594390	Gene			
CHEMBL460785	Small molecule		CHEMBL307429	ENSG00000171298
CHEMBL4650288	Antibody			ENSG00000122025
CHEMBL473484	Small molecule			
CHEMBL5084520	Unknown			
CHEMBL5095042	Small molecule			
CHEMBL5095253	Unknown			
CHEMBL5095357	Protein			
CHEMBL513027	Small molecule			
CHEMBL553	Small molecule	CHEMBL5220042		ENSG00000146648
CHEMBL553	Small molecule	CHEMBL1079742		ENSG00000146648
CHEMBL577294	Oligosaccharide			
CHEMBL586702	Small molecule			ENSG00000145675
CHEMBL586702	Small molecule			ENSG00000051382
CHEMBL586702	Small molecule			ENSG00000105851
CHEMBL586702	Small molecule			ENSG00000121879
CHEMBL586702	Small molecule			ENSG00000105647
CHEMBL586702	Small molecule			ENSG00000171608
CHEMBL586702	Small molecule			ENSG00000141506
CHEMBL586702	Small molecule			ENSG00000117461
CHEMBL59132	Small molecule			
CHEMBL608738	Small molecule			
CHEMBL61441	Small molecule		CHEMBL1205178	
CHEMBL82932	Small molecule			
CHEMBL8483	Small molecule			
CHEMBL87493	Small molecule	CHEMBL2106217		ENSG00000147246
CHEMBL87493	Small molecule	CHEMBL2106217		ENSG00000147955
CHEMBL87493	Small molecule	CHEMBL2106217		ENSG00000179546
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000196557
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000153956
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000151067
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000157445
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000081248
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000007402
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000157388
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000141837
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000148408
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000006283
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000151062
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000100346
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000102001
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000198216
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000182389
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000165995
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000067191
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000167535
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000105605
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000075429
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000166862
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000075461
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000142408
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000006116
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000130433
CHEMBL940	Small molecule	CHEMBL542620		ENSG00000108878
CHEMBL979	Small molecule			ENSG00000022355
CHEMBL979	Small molecule			ENSG00000145864
CHEMBL979	Small molecule			ENSG00000113327
CHEMBL979	Small molecule			ENSG00000166206
CHEMBL979	Small molecule			ENSG00000109158
CHEMBL979	Small molecule			ENSG00000182256
CHEMBL979	Small molecule			ENSG00000268089
CHEMBL979	Small molecule			ENSG00000011677
CHEMBL979	Small molecule			ENSG00000094755
CHEMBL979	Small molecule			ENSG00000187730
CHEMBL979	Small molecule			ENSG00000163285
CHEMBL979	Small molecule			ENSG00000163288
CHEMBL979	Small molecule			ENSG00000102287
CHEMBL979	Small molecule			ENSG00000151834
CHEMBL979	Small molecule			ENSG00000186297
CHEMBL979	Small molecule			ENSG00000145863
CHEMBL107367	Small molecule			ENSG00000132170
CHEMBL1088749	Small molecule			
CHEMBL111659	Small molecule	CHEMBL2146093		ENSG00000160716
CHEMBL111659	Small molecule	CHEMBL2146093		ENSG00000101204
CHEMBL112	Small molecule			ENSG00000196689
CHEMBL112	Small molecule			ENSG00000117480
CHEMBL112	Small molecule			ENSG00000073756
CHEMBL112	Small molecule			ENSG00000095303
CHEMBL1162175	Small molecule	CHEMBL261244		ENSG00000169313
CHEMBL117658	Small molecule			
CHEMBL1187319	Small molecule	CHEMBL498659		
CHEMBL1200357	Small molecule		CHEMBL74632	
CHEMBL1200381	Small molecule			
CHEMBL1200541	Small molecule		CHEMBL1652	ENSG00000087085
CHEMBL1200724	Small molecule		CHEMBL1590	ENSG00000103546
CHEMBL1200745	Small molecule		CHEMBL546	ENSG00000043591
CHEMBL1200745	Small molecule		CHEMBL546	ENSG00000169252
CHEMBL1201058	Small molecule			
CHEMBL1201360	Small molecule			
CHEMBL1201486	Small molecule			ENSG00000144285
CHEMBL1201486	Small molecule			ENSG00000183873
CHEMBL1201486	Small molecule			ENSG00000007314
CHEMBL1201486	Small molecule			ENSG00000136546
CHEMBL1201486	Small molecule			ENSG00000136531
CHEMBL1201486	Small molecule			ENSG00000169432
CHEMBL1201486	Small molecule			ENSG00000153253
CHEMBL1201486	Small molecule			ENSG00000168356
CHEMBL1201486	Small molecule			ENSG00000196876
CHEMBL1201486	Small molecule			ENSG00000185313
CHEMBL1201489	Protein			ENSG00000185231
CHEMBL1201867	Unknown			
CHEMBL1229846	Small molecule			
CHEMBL1232586	Small molecule			
CHEMBL1233	Small molecule			
CHEMBL1235423	Small molecule			
CHEMBL1236188	Small molecule	CHEMBL1255844		
CHEMBL127155	Small molecule			
CHEMBL140476	Small molecule	CHEMBL536047		
CHEMBL1410743	Small molecule			
CHEMBL1449	Small molecule	CHEMBL3989647		
CHEMBL1449	Small molecule	CHEMBL3765148		
CHEMBL1449	Small molecule	CHEMBL1200855		
CHEMBL146554	Small molecule			
CHEMBL1507567	Small molecule			
CHEMBL1614710	Small molecule			ENSG00000157404
CHEMBL1614710	Small molecule			ENSG00000102755
CHEMBL1614710	Small molecule			ENSG00000037280
CHEMBL1614710	Small molecule			ENSG00000128052
CHEMBL164660	Small molecule			
CHEMBL1660	Small molecule			
CHEMBL1743004	Antibody			ENSG00000142192
CHEMBL1743019	Antibody			ENSG00000140443
CHEMBL180517	Small molecule			
CHEMBL185231	Small molecule			
CHEMBL1899801	Small molecule			
CHEMBL1922673	Small molecule		CHEMBL1922660	ENSG00000132965
CHEMBL1946186	Small molecule	CHEMBL2107603		
CHEMBL1951575	Small molecule			ENSG00000168229
CHEMBL1951575	Small molecule			ENSG00000183134
CHEMBL198701	Small molecule			
CHEMBL202361	Small molecule			
CHEMBL2047541	Small molecule			
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000022355
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000145864
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000113327
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000166206
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000109158
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000182256
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000268089
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000011677
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000094755
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000187730
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000163285
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000163288
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000102287
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000151834
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000186297
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000145863
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000176884
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000183454
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000273079
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000105464
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000116032
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000161509
CHEMBL2068724	Small molecule		CHEMBL1201293	ENSG00000198785
CHEMBL207891	Small molecule			
CHEMBL2107913	Protein			
CHEMBL2108350	Protein			
CHEMBL2108623	Unknown			
CHEMBL2108938	Small molecule			
CHEMBL2110783	Small molecule	CHEMBL4303660		
CHEMBL2110783	Small molecule	CHEMBL2106027		
CHEMBL2110805	Small molecule	CHEMBL2106122		
CHEMBL2111092	Small molecule	CHEMBL2107338		
CHEMBL2177632	Small molecule			
CHEMBL223824	Small molecule			
CHEMBL287038	Small molecule			
CHEMBL30	Small molecule	CHEMBL1201051		ENSG00000113749
CHEMBL3039113	Small molecule			
CHEMBL3094403	Small molecule			
CHEMBL3185786	Small molecule			
CHEMBL3220046	Small molecule			
CHEMBL3260567	Small molecule	CHEMBL3260908		ENSG00000106799
CHEMBL334337	Small molecule			
CHEMBL3353342	Small molecule			
CHEMBL3393071	Small molecule			
CHEMBL3401388	Small molecule			
CHEMBL3544906	Small molecule		CHEMBL3545985	ENSG00000165646
CHEMBL3544906	Small molecule		CHEMBL3545985	ENSG00000103546
CHEMBL3545131	Antibody			ENSG00000004468
CHEMBL3613921	Small molecule			
CHEMBL3707339	Small molecule	CHEMBL3707338		
CHEMBL3707352	Small molecule			
CHEMBL3740850	Small molecule			
CHEMBL3763360	Small molecule			
CHEMBL378583	Small molecule			
CHEMBL379367	Small molecule			
CHEMBL3818247	Small molecule	CHEMBL3818440		
CHEMBL382639	Small molecule			
CHEMBL3894860	Small molecule	CHEMBL4650272		ENSG00000135446
CHEMBL3894860	Small molecule	CHEMBL4650272		ENSG00000105810
CHEMBL3989551	Small molecule		CHEMBL1447	
CHEMBL3989676	Small molecule		CHEMBL1228	ENSG00000073756
CHEMBL3989676	Small molecule		CHEMBL1228	ENSG00000095303
CHEMBL4080695	Small molecule			
CHEMBL4086671	Small molecule			
CHEMBL411284	Small molecule			
CHEMBL412763	Small molecule			
CHEMBL425252	Small molecule			
CHEMBL4283227	Small molecule			
CHEMBL4297456	Protein			ENSG00000259207
CHEMBL4297456	Protein			ENSG00000138448
CHEMBL4297456	Protein			ENSG00000150093
CHEMBL4297456	Protein			ENSG00000161638
CHEMBL4297530	Small molecule			ENSG00000132170
CHEMBL4297530	Small molecule			ENSG00000186951
CHEMBL4297533	Protein		CHEMBL2070241	ENSG00000166603
CHEMBL4297707	Unknown			
CHEMBL4297772	Unknown			
CHEMBL4298037	Antibody			ENSG00000188389
CHEMBL448620	Small molecule			
CHEMBL4594508	Unknown			
CHEMBL4594609	Unknown			
CHEMBL4650444	Unknown			
CHEMBL4750217	Unknown			
CHEMBL4778517	Unknown			
CHEMBL4802183	Unknown			
CHEMBL487738	Small molecule			
CHEMBL507361	Small molecule			ENSG00000169032
CHEMBL507361	Small molecule			ENSG00000126934
CHEMBL5095176	Unknown		CHEMBL1256391	
CHEMBL5095340	Small molecule			
CHEMBL535396	Small molecule		CHEMBL959	
CHEMBL55643	Small molecule			
CHEMBL562	Small molecule	CHEMBL3794184		
CHEMBL76029	Small molecule			
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000144285
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000183873
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000007314
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000136546
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000136531
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000169432
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000153253
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000168356
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000196876
CHEMBL919	Small molecule		CHEMBL1201336	ENSG00000185313
CHEMBL101801	Small molecule			
CHEMBL1088752	Small molecule			ENSG00000185386
CHEMBL1088752	Small molecule			ENSG00000112062
CHEMBL1090381	Small molecule			
CHEMBL1091024	Small molecule			
CHEMBL1093423	Small molecule	CHEMBL3781004		
CHEMBL1094040	Small molecule			
CHEMBL1178725	Small molecule	CHEMBL2105831		
CHEMBL1178725	Small molecule	CHEMBL38763		
CHEMBL118446	Small molecule			
CHEMBL1200542	Small molecule			ENSG00000151623
CHEMBL1201057	Small molecule		CHEMBL766	ENSG00000015413
CHEMBL1201485	Small molecule			
CHEMBL1230674	Small molecule			
CHEMBL1231240	Small molecule			
CHEMBL1234599	Small molecule			
CHEMBL1236539	Small molecule			
CHEMBL1270424	Small molecule			
CHEMBL1374738	Small molecule			
CHEMBL141	Small molecule	CHEMBL537885		
CHEMBL1499653	Small molecule			
CHEMBL174004	Small molecule			
CHEMBL1742997	Antibody			ENSG00000185499
CHEMBL1742997	Antibody			ENSG00000188229
CHEMBL1742997	Antibody			ENSG00000101162
CHEMBL1742997	Antibody			ENSG00000198033
CHEMBL1742997	Antibody			ENSG00000127824
CHEMBL1742997	Antibody			ENSG00000258947
CHEMBL1742997	Antibody			ENSG00000167552
CHEMBL1742997	Antibody			ENSG00000104833
CHEMBL1742997	Antibody			ENSG00000261456
CHEMBL1742997	Antibody			ENSG00000196230
CHEMBL1742997	Antibody			ENSG00000123416
CHEMBL1742997	Antibody			ENSG00000167553
CHEMBL1742997	Antibody			ENSG00000152086
CHEMBL1742997	Antibody			ENSG00000137267
CHEMBL1742997	Antibody			ENSG00000137285
CHEMBL1742997	Antibody			ENSG00000176014
CHEMBL1908892	Small molecule	CHEMBL477278		
CHEMBL1940181	Small molecule			
CHEMBL199441	Small molecule			
CHEMBL200495	Small molecule	CHEMBL120554		
CHEMBL204656	Small molecule			
CHEMBL2103862	Small molecule	CHEMBL3577957		ENSG00000101180
CHEMBL2103862	Small molecule	CHEMBL2105715		ENSG00000101180
CHEMBL2108451	Oligosaccharide			
CHEMBL2109005	Small molecule			
CHEMBL2109137	Protein			
CHEMBL2109634	Antibody			ENSG00000149294
CHEMBL2110609	Small molecule	CHEMBL2104255		
CHEMBL2110786	Small molecule	CHEMBL2106034		
CHEMBL2111083	Small molecule	CHEMBL2218893		ENSG00000169252
CHEMBL2111164	Small molecule	CHEMBL3989711		
CHEMBL213100	Small molecule			
CHEMBL2151741	Small molecule			
CHEMBL21731	Small molecule	CHEMBL1237135		ENSG00000103546
CHEMBL220529	Small molecule			
CHEMBL2251727	Small molecule			
CHEMBL225210	Small molecule	CHEMBL538090		
CHEMBL253869	Small molecule			
CHEMBL256961	Small molecule			
CHEMBL259571	Small molecule			ENSG00000106546
CHEMBL269277	Small molecule	CHEMBL1783811		
CHEMBL269277	Small molecule	CHEMBL3601028		
CHEMBL273124	Small molecule			
CHEMBL301829	Small molecule			ENSG00000213906
CHEMBL301829	Small molecule			ENSG00000213903
CHEMBL3087323	Small molecule			
CHEMBL3093827	Small molecule			
CHEMBL3099551	Small molecule			
CHEMBL3234544	Small molecule			
CHEMBL330546	Small molecule			
CHEMBL331743	Small molecule			
CHEMBL3334824	Small molecule			ENSG00000163823
CHEMBL3357458	Small molecule			
CHEMBL3545229	Small molecule			ENSG00000196689
CHEMBL3545413	Small molecule	CHEMBL3901539		ENSG00000097007
CHEMBL355497	Small molecule			
CHEMBL3616752	Unknown			
CHEMBL37537	Small molecule			
CHEMBL3823931	Small molecule			
CHEMBL396380	Small molecule			
CHEMBL3989909	Small molecule		CHEMBL3643413	
CHEMBL3989910	Small molecule			ENSG00000197894
CHEMBL412262	Small molecule			ENSG00000118432
CHEMBL4209174	Small molecule			
CHEMBL425277	Small molecule			
CHEMBL4297244	Oligonucleotide			ENSG00000168610
CHEMBL4303782	Small molecule	CHEMBL4633840		
CHEMBL436546	Small molecule			
CHEMBL436817	Small molecule			
CHEMBL437501	Small molecule	CHEMBL228737		
CHEMBL4444976	Small molecule			ENSG00000163823
CHEMBL45029	Small molecule			
CHEMBL4594478	Gene			
CHEMBL4594595	Antibody			
CHEMBL4650485	Small molecule			ENSG00000010671
CHEMBL495084	Small molecule			
CHEMBL505851	Small molecule			
CHEMBL517944	Small molecule			
CHEMBL525076	Protein	CHEMBL4085102		
CHEMBL539934	Protein			
CHEMBL565587	Small molecule			
CHEMBL567	Small molecule			ENSG00000149295
CHEMBL567068	Small molecule			
CHEMBL570	Small molecule	CHEMBL1201102		ENSG00000149295
CHEMBL59030	Small molecule	CHEMBL4060455		
CHEMBL592943	Small molecule	CHEMBL4303244		
CHEMBL593503	Small molecule			
CHEMBL93047	Small molecule			
CHEMBL1092398	Small molecule			
CHEMBL109420	Small molecule			
CHEMBL1094304	Small molecule			
CHEMBL1200852	Small molecule		CHEMBL615	
CHEMBL1201460	Oligosaccharide			ENSG00000117601
CHEMBL1201479	Small molecule			
CHEMBL1201609	Protein			ENSG00000185231
CHEMBL1201692	Protein			ENSG00000170820
CHEMBL1201749	Small molecule			ENSG00000113580
CHEMBL1208961	Small molecule			
CHEMBL1213470	Small molecule			
CHEMBL1215661	Small molecule	CHEMBL2104980		ENSG00000102468
CHEMBL1234871	Small molecule			
CHEMBL1255582	Small molecule			ENSG00000150594
CHEMBL1255582	Small molecule			ENSG00000184160
CHEMBL1255582	Small molecule			ENSG00000274286
CHEMBL1257	Small molecule			ENSG00000186795
CHEMBL1257	Small molecule			ENSG00000022355
CHEMBL1257	Small molecule			ENSG00000145864
CHEMBL1257	Small molecule			ENSG00000113327
CHEMBL1257	Small molecule			ENSG00000166206
CHEMBL1257	Small molecule			ENSG00000109158
CHEMBL1257	Small molecule			ENSG00000182256
CHEMBL1257	Small molecule			ENSG00000268089
CHEMBL1257	Small molecule			ENSG00000011677
CHEMBL1257	Small molecule			ENSG00000094755
CHEMBL1257	Small molecule			ENSG00000187730
CHEMBL1257	Small molecule			ENSG00000163285
CHEMBL1257	Small molecule			ENSG00000163288
CHEMBL1257	Small molecule			ENSG00000102287
CHEMBL1257	Small molecule			ENSG00000151834
CHEMBL1257	Small molecule			ENSG00000186297
CHEMBL1257	Small molecule			ENSG00000145863
CHEMBL1257	Small molecule			ENSG00000171303
CHEMBL1257	Small molecule			ENSG00000082482
CHEMBL1257	Small molecule			ENSG00000145888
CHEMBL1257	Small molecule			ENSG00000109738
CHEMBL1257	Small molecule			ENSG00000169427
CHEMBL1257	Small molecule			ENSG00000100433
CHEMBL1257073	Small molecule			
CHEMBL1270426	Small molecule			
CHEMBL1276179	Small molecule			
CHEMBL134851	Small molecule			
CHEMBL1413199	Small molecule			
CHEMBL1484	Small molecule	CHEMBL1200326		ENSG00000151067
CHEMBL1484	Small molecule	CHEMBL1200326		ENSG00000081248
CHEMBL1484	Small molecule	CHEMBL1200326		ENSG00000157388
CHEMBL1484	Small molecule	CHEMBL1200326		ENSG00000102001
CHEMBL1492498	Small molecule			
CHEMBL1504	Small molecule			ENSG00000113580
CHEMBL150894	Small molecule			ENSG00000102755
CHEMBL150894	Small molecule			ENSG00000037280
CHEMBL150894	Small molecule			ENSG00000128052
CHEMBL1615209	Small molecule			
CHEMBL1615775	Small molecule			
CHEMBL1643895	Small molecule	CHEMBL3181841		ENSG00000166736
CHEMBL1643895	Small molecule	CHEMBL3181841		ENSG00000186038
CHEMBL1643895	Small molecule	CHEMBL3181841		ENSG00000149305
CHEMBL1643895	Small molecule	CHEMBL3181841		ENSG00000186090
CHEMBL1643895	Small molecule	CHEMBL3181841		ENSG00000178084
CHEMBL1659	Small molecule		CHEMBL505	ENSG00000196639
CHEMBL1668418	Small molecule			
CHEMBL179532	Small molecule			
CHEMBL1819255	Small molecule			
CHEMBL182402	Small molecule			
CHEMBL1829433	Small molecule			ENSG00000138160
CHEMBL193482	Small molecule			ENSG00000140009
CHEMBL193482	Small molecule			ENSG00000091831
CHEMBL1976040	Small molecule			ENSG00000166483
CHEMBL201960	Small molecule	CHEMBL2104793		ENSG00000142319
CHEMBL201960	Small molecule	CHEMBL2104793		ENSG00000103546
CHEMBL2028852	Protein		CHEMBL2028850	ENSG00000168398
CHEMBL2103852	Small molecule			ENSG00000188229
CHEMBL2103852	Small molecule			ENSG00000101162
CHEMBL2103852	Small molecule			ENSG00000198033
CHEMBL2103852	Small molecule			ENSG00000127824
CHEMBL2103852	Small molecule			ENSG00000258947
CHEMBL2103852	Small molecule			ENSG00000167552
CHEMBL2103852	Small molecule			ENSG00000104833
CHEMBL2103852	Small molecule			ENSG00000261456
CHEMBL2103852	Small molecule			ENSG00000196230
CHEMBL2103852	Small molecule			ENSG00000123416
CHEMBL2103852	Small molecule			ENSG00000167553
CHEMBL2103852	Small molecule			ENSG00000152086
CHEMBL2103852	Small molecule			ENSG00000137267
CHEMBL2103852	Small molecule			ENSG00000137285
CHEMBL2103852	Small molecule			ENSG00000176014
CHEMBL2105692	Small molecule			ENSG00000125384
CHEMBL2105987	Small molecule			
CHEMBL2108222	Unknown			ENSG00000073756
CHEMBL2108222	Unknown			ENSG00000095303
CHEMBL2108340	Protein			
CHEMBL2108684	Unknown			
CHEMBL2108767	Antibody			ENSG00000102245
