id	biotype	alternativeGenes	subcellular_location	subcellular_location_label
ENSG00000213741	protein_coding		Cytosol	Cytosol
ENSG00000213741	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000215045	protein_coding		Postsynaptic cell membrane	Cellular component
ENSG00000215045	protein_coding		Plasma membrane	Cell membrane
ENSG00000215864	unprocessed_pseudogene		Cytoplasm	Cellular component
ENSG00000237172	protein_coding		Golgi apparatus membrane	Cellular component
ENSG00000237172	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000237172	protein_coding		Nucleoli fibrillar center	Nucleolus fibrillar center
ENSG00000254838	transcribed_unprocessed_pseudogene		Cytoplasm	Cellular component
ENSG00000254838	transcribed_unprocessed_pseudogene		Nucleus	Cellular component
ENSG00000273820	protein_coding		Cytoplasm	Cellular component
ENSG00000273820	protein_coding		Vesicles	Vesicle
ENSG00000273820	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000276953	TR_V_gene		Cell membrane	Cellular component
ENSG00000003400	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000003400	protein_coding		Vesicles	Vesicle
ENSG00000005810	protein_coding		Nucleus	Cellular component
ENSG00000005810	protein_coding		Cell projection	Cellular component
ENSG00000005810	protein_coding		Cytoplasm	Cellular component
ENSG00000005810	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000005810	protein_coding		Cytosol	Cytosol
ENSG00000005810	protein_coding		Vesicles	Vesicle
ENSG00000030304	protein_coding		Postsynaptic cell membrane	Cellular component
ENSG00000062038	protein_coding		Cell membrane	Cellular component
ENSG00000062038	protein_coding		Plasma membrane	Cell membrane
ENSG00000062038	protein_coding		Cell Junctions	Cell junction
ENSG00000064961	protein_coding		Nucleus	Cellular component
ENSG00000064961	protein_coding		Chromosome	Cellular component
ENSG00000064961	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000066405	protein_coding		Cell junction	Cellular component
ENSG00000066405	protein_coding		Cell membrane	Cellular component
ENSG00000066405	protein_coding		[Isoform A1]: Cell junction	Cellular component
ENSG00000066405	protein_coding		[Isoform A2]: Cell junction	Cellular component
ENSG00000066405	protein_coding		Lateral cell membrane	Cellular component
ENSG00000066405	protein_coding		Cell Junctions	Cell junction
ENSG00000070018	protein_coding	['ENSG00000281324']	Cell membrane	Cellular component
ENSG00000070018	protein_coding	['ENSG00000281324']	Endoplasmic reticulum	Cellular component
ENSG00000070018	protein_coding	['ENSG00000281324']	Membrane raft	Cellular component
ENSG00000072682	protein_coding		Endoplasmic reticulum lumen	Cellular component
ENSG00000072682	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000072682	protein_coding		Vesicles	Vesicle
ENSG00000083123	protein_coding		Mitochondrion matrix	Cellular component
ENSG00000083123	protein_coding		Mitochondria	Mitochondrion
ENSG00000083123	protein_coding		Nucleoli	Nucleolus
ENSG00000083123	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000085999	protein_coding		Nucleus	Cellular component
ENSG00000085999	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000087152	protein_coding		Nucleus	Cellular component
ENSG00000087152	protein_coding		Nuclear speckles	Nucleus speckle
ENSG00000087152	protein_coding		Plasma membrane	Cell membrane
ENSG00000104415	protein_coding		Secreted	Cellular component
ENSG00000104415	protein_coding		Cytosol	Cytosol
ENSG00000104415	protein_coding		Predicted to be secreted	
ENSG00000105401	protein_coding		Cytoplasm	Cellular component
ENSG00000105401	protein_coding		Cytosol	Cytosol
ENSG00000105676	protein_coding		Cytosol	Cytosol
ENSG00000105771	protein_coding		Cytosol	Cytosol
ENSG00000105771	protein_coding		Mitochondria	Mitochondrion
ENSG00000105771	protein_coding		Plasma membrane	Cell membrane
ENSG00000107341	protein_coding		Nucleoli	Nucleolus
ENSG00000107341	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000107341	protein_coding		Cytosol	Cytosol
ENSG00000109618	protein_coding		Cytoplasm	Cellular component
ENSG00000109618	protein_coding		Vesicles	Vesicle
ENSG00000111046	protein_coding		Nucleus	Cellular component
ENSG00000111046	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000111046	protein_coding		Cytosol	Cytosol
ENSG00000111046	protein_coding		Mitotic spindle	Spindle
ENSG00000111335	protein_coding		Cytoplasm	Cellular component
ENSG00000111335	protein_coding		Centrosome	Centrosome
ENSG00000114374	protein_coding		Cytoplasm	Cellular component
ENSG00000114374	protein_coding		Vesicles	Vesicle
ENSG00000115839	protein_coding		Cytoplasm	Cellular component
ENSG00000115839	protein_coding		Endoplasmic reticulum	Cellular component
ENSG00000115839	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000115839	protein_coding		Cytosol	Cytosol
ENSG00000116191	protein_coding		Cytoplasm	Cellular component
ENSG00000116191	protein_coding		Cell membrane	Cellular component
ENSG00000116191	protein_coding		Cytosol	Cytosol
ENSG00000116191	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000121851	protein_coding		Nucleus	Cellular component
ENSG00000122188	protein_coding		Cell membrane	Cellular component
ENSG00000122188	protein_coding		Cytosol	Cytosol
ENSG00000122188	protein_coding		Plasma membrane	Cell membrane
ENSG00000122188	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000122585	protein_coding		Secreted	Cellular component
ENSG00000122585	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000122585	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000122585	protein_coding		Predicted to be secreted	
ENSG00000122729	protein_coding		Cytoplasm	Cellular component
ENSG00000122729	protein_coding		Cytosol	Cytosol
ENSG00000122729	protein_coding		Mitochondria	Mitochondrion
ENSG00000123737	protein_coding		Cytoplasm	Cellular component
ENSG00000123737	protein_coding		Nucleus	Cellular component
ENSG00000123737	protein_coding		[Isoform 1]: Nucleus	Cellular component
ENSG00000123737	protein_coding		[Isoform 2]: Nucleus	Cellular component
ENSG00000123737	protein_coding		[Isoform 3]: Nucleus	Cellular component
ENSG00000123737	protein_coding		Nucleoli	Nucleolus
ENSG00000123737	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000125798	protein_coding		Nucleus	Cellular component
ENSG00000125798	protein_coding		Cytoplasm	Cellular component
ENSG00000125798	protein_coding		Cell Junctions	Cell junction
ENSG00000125798	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000126070	protein_coding		Cytoplasm	Cellular component
ENSG00000126070	protein_coding		Cytoplasmic bodies	Cytoplasmic ribonucleoprotein granule
ENSG00000126070	protein_coding		Cytosol	Cytosol
ENSG00000126070	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000127993	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000129749	protein_coding		Postsynaptic cell membrane	Cellular component
ENSG00000131471	protein_coding		Cell membrane	Cellular component
ENSG00000131471	protein_coding		Cytosol	Cytosol
ENSG00000131471	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000131471	protein_coding		Predicted to be secreted	
ENSG00000132466	protein_coding		Cytoplasm	Cellular component
ENSG00000132466	protein_coding		Nucleus	Cellular component
ENSG00000132466	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000132466	protein_coding		Nuclear membrane	Nucleus membrane
ENSG00000134548	protein_coding		Secreted	Cellular component
ENSG00000134548	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000134748	protein_coding		Nucleus	Cellular component
ENSG00000134748	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000135316	protein_coding		Cytoplasm	Cellular component
ENSG00000135316	protein_coding		Microsome	Cellular component
ENSG00000135316	protein_coding		Endoplasmic reticulum	Cellular component
ENSG00000135316	protein_coding		Nucleus	Cellular component
ENSG00000135316	protein_coding		[Isoform 1]: Nucleus	Cellular component
ENSG00000135316	protein_coding		[Isoform 2]: Nucleus	Cellular component
ENSG00000135316	protein_coding		[Isoform 3]: Nucleus	Cellular component
ENSG00000135316	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000135316	protein_coding		Cytosol	Cytosol
ENSG00000135569	protein_coding		Cell membrane	Cellular component
ENSG00000137642	protein_coding		Golgi apparatus membrane	Cellular component
ENSG00000137642	protein_coding		Golgi apparatus	Cellular component
ENSG00000137642	protein_coding		Endosome membrane	Cellular component
ENSG00000137642	protein_coding		Early endosome membrane	Cellular component
ENSG00000137642	protein_coding		Recycling endosome membrane	Cellular component
ENSG00000137642	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000137642	protein_coding		Endosome	Cellular component
ENSG00000137642	protein_coding		Cell membrane	Cellular component
ENSG00000137642	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000137642	protein_coding		Secreted	Cellular component
ENSG00000137814	protein_coding		Cytoplasm	Cellular component
ENSG00000137814	protein_coding		Cytosol	Cytosol
ENSG00000137814	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000137814	protein_coding		Centrosome	Centrosome
ENSG00000139684	protein_coding		Cytoplasm	Cellular component
ENSG00000139684	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000139684	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000139684	protein_coding		Cytosol	Cytosol
ENSG00000139684	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000143858	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000143858	protein_coding		Cytoplasm	Cellular component
ENSG00000145949	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000145949	protein_coding		Nucleoli	Nucleolus
ENSG00000145949	protein_coding		Vesicles	Vesicle
ENSG00000149231	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000149231	protein_coding		Cytosol	Cytosol
ENSG00000149231	protein_coding		Nuclear bodies	Nuclear body
ENSG00000149534	protein_coding		Membrane	Cellular component
ENSG00000150593	protein_coding		Nucleus	Cellular component
ENSG00000150593	protein_coding		Cytoplasm	Cellular component
